time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-07-12T04:04:18.600Z,17.9761,-68.9896,112,3.4,Md,12,316.8,0.78602587,0.28,pr,pr14193003,2014-08-08T04:00:34.000Z,"49km S of La Romana, Dominican Republic",earthquake
2014-07-12T03:56:06.010Z,-17.0479,-178.1604,155.75,4.2,mb,,131,6.899,0.38,us,usb000rwhx,2014-08-13T05:15:11.000Z,"271km ESE of Lambasa, Fiji",earthquake
2014-07-12T03:22:31.080Z,37.0377,142.293,32.91,4.2,mb,,135,3.315,1.36,us,usb000rwhq,2014-08-13T04:49:01.000Z,"124km ESE of Namie, Japan",earthquake
2014-07-12T03:22:23.920Z,-1.5798,-12.508,10,4.6,mb,,147,6.512,0.93,us,usb000rwgz,2014-08-09T02:05:25.025Z,"North of Ascension Island",earthquake
2014-07-12T02:48:58.680Z,32.5252,-109.105,5,3.6,mwr,,82,1.115,0.68,us,usb000rsah,2014-08-26T22:14:38.997Z,"42km WNW of Lordsburg, New Mexico",earthquake
2014-07-12T02:11:54.240Z,-27.0091,-176.708,48.53,4.4,mb,,72,2.474,0.54,us,usb000rwh1,2014-08-08T23:43:09.609Z,"276km NNE of Raoul Island, New Zealand",earthquake
2014-07-12T01:35:02.900Z,14.1816,51.9053,10,4.3,mb,,96,2.614,1.07,us,usb000rwhu,2014-08-08T22:40:59.000Z,"134km SSE of Sayhut, Yemen",earthquake
2014-07-12T01:30:30.200Z,19.0107,-64.9852,26,3.1,Md,8,255.6,0.65577016,0.2,pr,pr14193000,2014-08-08T22:13:57.000Z,"74km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2014-07-12T01:29:08.670Z,37.0065,142.6814,29.28,4.3,mb,,157,3.62,0.95,us,usb000rwhc,2014-08-08T22:10:51.000Z,"158km ESE of Namie, Japan",earthquake
2014-07-12T01:00:20.210Z,-24.6184,-179.6791,451.03,4.1,mb,,122,17.35,0.71,us,usb000rwhi,2014-08-13T04:38:57.000Z,"South of the Fiji Islands",earthquake
2014-07-12T00:56:59.570Z,36.9348,142.5163,27.13,4.5,mb,,129,3.481,1.05,us,usb000rwhj,2014-08-11T04:14:55.123Z,"145km E of Iwaki, Japan",earthquake
2014-07-12T00:52:31.680Z,36.9841,142.6682,16.98,4.2,mb,,138,3.607,0.98,us,usb000rwhd,2014-08-11T04:51:59.928Z,"158km ESE of Namie, Japan",earthquake
2014-07-11T23:47:23.730Z,-18.9142,-177.2452,406.37,4,mb,,119,4.615,0.83,us,usb000rwg5,2014-08-15T23:03:16.000Z,"245km NE of Ndoi Island, Fiji",earthquake
2014-07-11T23:39:07.010Z,37.1699,142.3757,10,4.4,mb,,154,3.4,1.93,us,usb000rwg7,2014-08-28T20:58:01.000Z,"126km ESE of Namie, Japan",earthquake
2014-07-11T23:38:59.020Z,-5.4791,150.6419,218.09,4.3,mb,,64,1.984,1.3,us,usb000rwg6,2014-08-15T23:11:58.725Z,"55km E of Kimbe, Papua New Guinea",earthquake
2014-07-11T23:05:23.300Z,30.9429,86.3943,12.25,4.1,mb,,142,4.274,1.29,us,usb000rs8i,2014-08-09T04:42:31.000Z,"102km ESE of Maindong, China",earthquake
2014-07-11T22:45:08.110Z,36.7669,142.4136,34.71,4.4,mb,,136,3.388,0.89,us,usb000rwg1,2014-08-15T22:54:28.000Z,"139km ESE of Iwaki, Japan",earthquake
2014-07-11T22:12:13.120Z,51.884,178.406,110.3,3,ml,,,,0.33,us,usb000rxgm,2014-08-16T00:20:53.000Z,"9km SW of Little Sitkin Island, Alaska",earthquake
2014-07-11T21:57:02.250Z,36.8062,142.5412,21.28,4.3,mb,,136,3.492,1.15,us,usb000rwfw,2014-08-15T21:47:27.000Z,"150km E of Iwaki, Japan",earthquake
2014-07-11T21:49:21.910Z,36.8208,142.543,33.33,4.5,mb,,149,3.494,1.47,us,usb000rwfv,2014-08-15T21:31:58.337Z,"150km E of Iwaki, Japan",earthquake
2014-07-11T21:42:45.800Z,-20.281,-178.2304,548.68,4.4,mb,,76,4.327,0.7,us,usb000rwgd,2014-08-15T23:40:52.067Z,"63km NE of Ndoi Island, Fiji",earthquake
2014-07-11T21:40:49.210Z,13.4322,-91.5779,0,4.1,mb,,214,1.875,1.22,us,usb000rwfx,2014-08-28T21:33:01.416Z,"90km SSW of Nueva Concepcion, Guatemala",earthquake
2014-07-11T20:49:25.250Z,-7.3237,120.2128,540.42,4,mb,,77,2.339,0.41,us,usb000rwfs,2014-08-19T19:51:01.955Z,"107km NNW of Congkar, Indonesia",earthquake
2014-07-11T20:27:00.420Z,36.8677,142.4971,10.12,4.4,mb,,157,3.461,0.56,us,usb000rwfr,2014-08-19T17:20:55.000Z,"145km E of Iwaki, Japan",earthquake
2014-07-11T20:22:33.530Z,36.8584,142.4214,13.31,4.2,mb,,136,3.4,0.73,us,usb000rwfq,2014-08-19T16:42:44.754Z,"138km E of Iwaki, Japan",earthquake
2014-07-11T20:06:17.600Z,36.9009,142.5172,23.26,4.5,mb,,128,3.479,0.72,us,usb000rwfn,2014-08-16T21:58:06.000Z,"146km E of Iwaki, Japan",earthquake
2014-07-11T20:03:15.290Z,0.7149,-26.2662,14.16,4.6,mb,,67,11.609,0.62,us,usb000rwgc,2014-08-16T21:47:00.802Z,"Central Mid-Atlantic Ridge",earthquake
2014-07-11T19:59:11.710Z,36.865,142.4573,11.79,4.7,mb,,99,3.429,1.47,us,usb000rs5j,2014-08-16T21:18:42.060Z,"141km E of Iwaki, Japan",earthquake
2014-07-11T19:55:40.860Z,48.2031,148.5248,380.79,4.2,mb,,153,4.095,0.73,us,usb000rwgb,2014-08-16T20:35:17.159Z,"84km SSW of Vostok, Russia",earthquake
2014-07-11T19:51:25.390Z,36.9436,142.5819,18.15,4.8,mb,,143,3.535,1.14,us,usb000rwfk,2014-08-16T20:04:28.000Z,"151km E of Iwaki, Japan",earthquake
2014-07-11T19:47:36.690Z,36.8633,142.5422,9.84,4.6,mb,,143,3.496,1.23,us,usb000rwfj,2014-08-16T19:48:52.158Z,"149km E of Iwaki, Japan",earthquake
2014-07-11T19:42:58.120Z,36.8053,142.5571,10.59,4.5,mb,,135,3.505,0.78,us,usb000rwfm,2014-08-16T18:23:29.000Z,"151km E of Iwaki, Japan",earthquake
2014-07-11T19:39:37.590Z,36.782,142.8209,10,4.7,mb,,136,3.715,1.12,us,usb000rwg3,2014-08-16T17:53:52.787Z,"175km E of Iwaki, Japan",earthquake
2014-07-11T19:38:03.480Z,36.86,142.6559,20.99,4.7,mb,,123,3.587,0.77,us,usb000rwga,2014-08-16T17:33:55.000Z,"159km E of Iwaki, Japan",earthquake
2014-07-11T19:35:52.550Z,36.907,142.4134,11.65,4.8,mb,,136,3.397,0.82,us,usb000rwfz,2014-08-16T17:19:19.971Z,"137km E of Iwaki, Japan",earthquake
2014-07-11T19:34:05.310Z,36.7981,142.5773,11.3,5,mb,,184,3.521,0.63,us,usb000rwfh,2014-08-16T17:10:33.000Z,"153km E of Iwaki, Japan",earthquake
2014-07-11T19:30:49.170Z,37.0358,142.4068,9.23,5.1,mb,,165,3.405,0.89,us,usb000rwgj,2014-08-16T17:00:02.309Z,"134km ESE of Namie, Japan",earthquake
2014-07-11T19:28:14.250Z,36.9093,142.4903,17.59,5.2,mb,,90,3.459,1.05,us,usb000rwfi,2014-08-16T16:36:05.694Z,"143km E of Iwaki, Japan",earthquake
2014-07-11T19:22:00.820Z,37.0052,142.4525,20,6.5,mww,,9,2.421,0.75,us,usb000rs50,2014-09-04T15:52:15.000Z,"139km E of Iwaki, Japan",earthquake
2014-07-11T19:02:32.720Z,72.5121,3.7968,8.76,4.1,mb,,75,6.504,1.01,us,usb000rwfg,2014-08-15T20:34:00.962Z,"Norwegian Sea",earthquake
2014-07-11T19:01:41.100Z,-30.2997,-179.2684,350.41,4.3,mb,,105,1.568,1.11,us,usb000rwg9,2014-08-15T16:35:28.000Z,"130km NNW of L'Esperance Rock, New Zealand",earthquake
2014-07-11T18:57:11.450Z,53.5902,161.5324,40.97,4.1,mb,,165,1.82,0.71,us,usb000rwg8,2014-08-15T16:14:38.660Z,"201km ENE of Petropavlovsk-Kamchatskiy, Russia",earthquake
2014-07-11T18:36:13.800Z,15.765,-92.983,115.6,4.3,mb,,,,1.32,us,usb000rs3v,2014-08-15T15:36:39.510Z,"25km W of Nueva Palestina, Mexico",earthquake
2014-07-11T18:12:21.120Z,13.5776,121.0783,190.49,4.1,mb,,158,0.539,0.43,us,usb000rwff,2014-08-15T15:26:14.326Z,"5km S of Ilijan, Philippines",earthquake
2014-07-11T17:33:21.720Z,32.6534,-109.1272,5,3.6,mwr,,80,1.139,0.91,us,usb000rs34,2014-08-27T13:17:26.988Z,"46km SSE of Clifton, Arizona",earthquake
2014-07-11T17:26:44.210Z,0.4644,98.4177,47.75,4.5,mb,,187,1.185,0.45,us,usb000rwg2,2014-08-15T13:51:06.512Z,"137km SW of Padangsidempuan, Indonesia",earthquake
2014-07-11T17:25:02.300Z,36.6266667,-116.9356667,4.55,3.36,ml,20,81,0.1229,0.24,ci,ci15525449,2014-09-02T23:20:18.451Z,"35km SSW of Beatty, Nevada",earthquake
2014-07-11T16:34:37.930Z,-15.1098,-177.1445,373.47,4.9,mb,,43,5.301,0.68,us,usb000rs2l,2014-08-17T16:17:49.000Z,"141km SE of Sigave, Wallis and Futuna",earthquake
2014-07-11T16:15:32.660Z,-17.6389,167.3524,10,4.2,mb,,195,2.184,1.37,us,usb000rwgk,2014-08-17T16:02:01.561Z,"103km W of Port-Vila, Vanuatu",earthquake
2014-07-11T15:57:43.390Z,-17.993,-171.4187,23,4.6,mb,,342,21.186,0.29,us,usb000rwf9,2014-08-16T21:04:37.000Z,"197km NW of Alofi, Niue",earthquake
2014-07-11T13:42:16.000Z,61.449,-150.9487,70.5,3.6,ml,,,,0.7,ak,ak11323006,2014-08-16T20:32:10.000Z,"53km W of Big Lake, Alaska",earthquake
2014-07-11T13:11:45.690Z,26.3117,125.8288,115.5,5.3,mwb,,33,2.249,0.82,us,usb000rs0m,2014-08-28T15:43:14.000Z,"176km NNE of Hirara, Japan",earthquake
2014-07-11T12:53:25.320Z,8.8831,-77.8978,30.39,4.3,mb,,54,1.936,1.01,us,usb000rs0d,2014-08-27T10:53:55.000Z,"16km WSW of Mulatupo Sasardi, Panama",earthquake
2014-07-11T12:41:22.250Z,32.5757,-109.1414,5,3.5,ml,,81,1.146,0.68,us,usb000rs08,2014-08-21T13:03:06.866Z,"47km WNW of Lordsburg, New Mexico",earthquake
2014-07-11T12:32:03.560Z,-29.7464,-177.1519,10,4.6,mb,,199,0.841,0.73,us,usb000rwf6,2014-08-25T13:07:58.131Z,"89km SE of Raoul Island, New Zealand",earthquake
2014-07-11T12:24:24.940Z,-29.3344,-176.7337,10,4.6,mb,,223,1.047,0.63,us,usb000rwf5,2014-08-25T12:48:11.449Z,"113km E of Raoul Island, New Zealand",earthquake
2014-07-11T12:22:47.100Z,-29.749,-177.0689,10,4.7,mb,,119,0.902,0.93,us,usb000rwfe,2014-08-25T12:44:51.597Z,"96km SE of Raoul Island, New Zealand",earthquake
2014-07-11T12:17:05.500Z,36.56,-97.8367,6.398,3.4,ml,,80,,0.62,us,usb000rs01,2014-08-22T13:41:25.038Z,"18km NNE of Enid, Oklahoma",earthquake
2014-07-11T12:09:56.090Z,71.5486,-2.9424,10,4.2,mb,,89,6.284,0.92,us,usb000rwf4,2014-08-22T14:17:27.012Z,"218km ENE of Olonkinbyen, Svalbard and Jan Mayen",earthquake
2014-07-11T11:56:39.990Z,29.5886,103.0098,10,4.5,mb,,140,5.669,0.33,us,usb000rwf3,2014-08-21T12:34:06.885Z,"38km N of Hepingyizu, China",earthquake
2014-07-11T11:54:32.200Z,49.151,-2.419,12.4,3.9,mb,,,,1.42,us,usb000rrzr,2014-09-04T05:38:24.251Z,"23km W of Saint Helier, Jersey",earthquake
2014-07-11T11:38:40.370Z,0.9177,122.0577,79.79,4.1,mb,,151,2.073,1.34,us,usb000rwgg,2014-08-25T11:02:09.787Z,"51km ESE of Bunobogu, Indonesia",earthquake
2014-07-11T11:13:56.200Z,21.0657,-155.8983,34.5,3.1,ml,,241,0.449,0.38,us,usb000rs64,2014-08-20T09:10:01.000Z,"34km NE of Wailua, Hawaii",earthquake
2014-07-11T10:47:01.310Z,38.446,23.705,24.9,4,ml,,,,0.97,us,usb000rrzj,2014-08-21T13:50:07.819Z,"1km ESE of Afration, Greece",earthquake
2014-07-11T10:07:20.460Z,-17.3011,-179.2082,545.59,4.1,mb,,172,2.65,0.6,us,usb000rwf0,2014-08-25T12:18:27.631Z,"179km ESE of Lambasa, Fiji",earthquake
2014-07-11T09:46:04.980Z,38.446,23.708,25.8,4.6,mb,,,,0.91,us,usb000rrzc,2014-08-22T07:54:42.403Z,"2km ESE of Afration, Greece",earthquake
2014-07-11T09:30:01.910Z,-20.0625,-174.3928,10,4.9,mb,,92,6.61,0.69,us,usb000rrzb,2014-08-21T13:40:57.204Z,"29km S of Pangai, Tonga",earthquake
2014-07-11T09:24:44.690Z,-29.8454,-177.0896,8.19,4.8,mb,,134,0.945,0.94,us,usb000rwey,2014-08-19T10:26:58.816Z,"101km SE of Raoul Island, New Zealand",earthquake
2014-07-11T08:58:56.450Z,51.8359,178.4438,100.7,4.2,mb,,90,0.12,0.58,us,usb000rwex,2014-08-27T06:40:44.226Z,"13km SSW of Little Sitkin Island, Alaska",earthquake
2014-07-11T08:46:23.910Z,-21.0973,-179.1499,611.3,4.6,mb,,55,4.253,0.78,us,usb000rweu,2014-07-31T12:18:40.000Z,"68km SW of Ndoi Island, Fiji",earthquake
2014-07-11T08:40:54.300Z,36.5035,71.0733,126.61,4.4,mb,,100,0.738,0.68,us,usb000rrz1,2014-07-31T12:10:06.000Z,"45km WSW of Ashkasham, Afghanistan",earthquake
2014-07-11T07:31:13.000Z,51.3103,-176.3174,25.6,3.9,mb,,,,0.72,us,usb000rxgg,2014-07-31T12:00:45.000Z,"67km SSE of Adak, Alaska",earthquake
2014-07-11T06:15:55.700Z,32.6157,-109.1241,5,3.3,ml,,135,1.133,1.02,us,usb000rryq,2014-07-31T08:47:27.000Z,"48km NW of Lordsburg, New Mexico",earthquake
2014-07-11T05:53:26.530Z,51.8257,178.4525,95.19,4.7,mb,,40,0.128,0.85,us,usb000rrym,2014-07-31T08:44:21.661Z,"14km SSW of Little Sitkin Island, Alaska",earthquake
2014-07-11T05:22:06.080Z,10.0835,124.137,10,4.4,mb,,134,3.316,1.1,us,usb000rtmb,2014-08-27T06:41:12.000Z,"2km E of Buenavista, Philippines",earthquake
2014-07-11T05:14:30.140Z,-6.6272,153.425,9.73,4.2,mb,,102,2.726,1.16,us,usb000rwes,2014-07-31T08:27:34.352Z,"230km W of Panguna, Papua New Guinea",earthquake
2014-07-11T04:25:53.760Z,50.143,178.697,25.6,3,ml,,,,0.45,us,usb000rxgd,2014-08-08T03:39:05.000Z,"198km SW of Amatignak Island, Alaska",earthquake
2014-07-11T04:24:46.280Z,-4.5472,102.6075,54.94,4.6,mb,,78,0.393,0.46,us,usb000rwen,2014-08-08T03:28:07.000Z,"90km SSE of Bengkulu, Indonesia",earthquake
2014-07-11T04:14:09.380Z,36.3628,71.1376,91.12,4.9,mb,,74,0.884,0.78,us,usb000rryf,2014-08-08T03:14:23.583Z,"49km NE of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake
2014-07-11T02:57:20.160Z,-56.9947,-142.8678,10,4.6,mb,,74,33.161,0.98,us,usb000rweq,2014-08-08T03:00:57.447Z,"Pacific-Antarctic Ridge",earthquake
2014-07-11T02:31:46.070Z,19.0785,-69.2285,10,4.2,mb,,43,0.323,0.91,us,usb000rry9,2014-09-03T21:15:23.719Z,"16km E of Sabana de La Mar, Dominican Republic",earthquake
2014-07-11T01:52:22.130Z,51.263,-174.848,22.6,3,ml,,,,0.7,us,usb000rxga,2014-08-26T22:05:05.000Z,"113km SSW of Atka, Alaska",earthquake
2014-07-11T01:26:09.450Z,50.206,178.891,13,3.1,ml,,,,0.62,us,usb000rxg9,2014-08-08T02:01:45.210Z,"183km SW of Amatignak Island, Alaska",earthquake
2014-07-11T00:48:12.950Z,50.095,178.714,27,4.2,mb,,,,0.86,us,usb000rwep,2014-08-15T04:29:23.326Z,"201km SW of Amatignak Island, Alaska",earthquake
2014-07-11T00:21:25.160Z,-15.6559,-173.1688,23.79,4.7,mb,,82,2.197,0.89,us,usb000rwel,2014-08-15T04:15:57.007Z,"70km ENE of Hihifo, Tonga",earthquake
2014-07-10T23:42:31.480Z,39.0807,143.64,17.38,4,mb,,138,2.954,0.82,us,usb000rube,2014-08-15T00:39:34.045Z,"151km ESE of Yamada, Japan",earthquake
2014-07-10T23:41:01.620Z,-3.9181,125.7278,55.87,4.1,mb,,146,4.108,0.49,us,usb000rubl,2014-08-15T03:59:50.000Z,"88km W of Leksula, Indonesia",earthquake
2014-07-10T23:37:34.250Z,-3.1439,126.3268,53.09,4.5,mb,,195,4.12,1.33,us,usb000rubj,2014-08-15T03:27:44.000Z,"13km WSW of Airbuaya, Indonesia",earthquake
2014-07-10T23:19:36.830Z,50.1289,178.7489,10,4.3,mb,,143,1.298,1.36,us,usb000rub7,2014-08-28T21:42:17.000Z,"196km SW of Amatignak Island, Alaska",earthquake
2014-07-10T23:13:19.720Z,-47.9893,105.7625,10,4.8,mb,,52,17.364,1.37,us,usb000rub9,2014-08-15T00:20:38.224Z,"Southeast Indian Ridge",earthquake
2014-07-10T22:59:13.240Z,35.524,141.191,23.84,4.4,mb,,94,2.621,1.05,us,usb000rub6,2014-08-14T22:49:44.228Z,"39km SE of Hasaki, Japan",earthquake
2014-07-10T22:22:18.190Z,-49.2738,107.1483,10,4.9,mb,,89,17.145,1.33,us,usb000rub8,2014-08-15T00:03:05.265Z,"Southeast Indian Ridge",earthquake
2014-07-10T22:16:11.850Z,18.4204,145.5449,282.66,4.2,mb,,111,3.17,1.2,us,usb000rubi,2014-08-15T03:11:26.442Z,"40km SSW of Agrihan, Northern Mariana Islands",earthquake
2014-07-10T22:10:37.200Z,17.336,40.2618,12.15,4.1,mb,,113,6.29,1.42,us,usb000rubh,2014-08-15T02:54:47.964Z,"203km ENE of Nak'fa, Eritrea",earthquake
2014-07-10T21:59:30.470Z,32.4154,-109.1523,5,3.6,ml,,83,1.161,1.12,us,usb000rrqt,2014-09-04T22:09:59.325Z,"42km W of Lordsburg, New Mexico",earthquake
2014-07-10T21:53:58.870Z,17.7472,40.1372,15.59,4.5,mb,,49,6.712,0.78,us,usb000rrqs,2014-08-09T02:57:18.000Z,"182km SSW of Al Qunfidhah, Saudi Arabia",earthquake
2014-07-10T21:28:04.270Z,17.5148,40.0237,9.49,4.3,mb,,63,6.546,0.68,us,usb000rub4,2014-08-14T22:18:18.765Z,"189km ENE of Nak'fa, Eritrea",earthquake
2014-07-10T20:46:07.360Z,-56.2242,-26.6206,50.51,4.7,mb,,67,5.968,0.74,us,usb000rrqa,2014-08-19T21:00:30.000Z,"63km NE of Visokoi Island, ",earthquake
2014-07-10T20:41:43.650Z,33.5046667,-116.507,15.44,3.22,ml,106,26,0.05638,0.19,ci,ci15524873,2014-08-21T20:21:18.000Z,"16km ESE of Anza, California",earthquake
2014-07-10T19:24:44.130Z,-7.37,156.192,53.96,5.1,mb,,40,4.246,0.75,us,usb000rrmk,2014-08-19T19:26:26.436Z,"89km SSW of Chirovanga, Solomon Islands",earthquake
2014-07-10T18:57:03.860Z,17.8345,40.0173,11.63,4.1,mb,,111,6.838,0.68,us,usb000rub2,2014-08-19T19:17:03.000Z,"181km SW of Al Qunfidhah, Saudi Arabia",earthquake
2014-07-10T18:31:31.160Z,36.4553,27.0867,17.4,4.1,mb,,,,1.06,us,usb000rrlm,2014-08-28T15:09:12.000Z,"34km SSE of Kefalos, Greece",earthquake
2014-07-10T18:03:19.600Z,18.1725,-67.3758,18,3,Md,25,165.6,0.22637545,0.28,pr,pr14191005,2014-08-19T18:51:41.000Z,"21km SW of Stella, Puerto Rico",earthquake
2014-07-10T17:32:41.580Z,-14.5361,-175.3463,47.59,4.6,mb,,121,3.516,0.5,us,usb000rub1,2014-08-19T18:22:11.000Z,"165km SSE of Mata-Utu, Wallis and Futuna",earthquake
2014-07-10T17:06:21.530Z,-6.7826,155.1148,56.68,4.5,mb,,68,3.906,0.7,us,usb000rrkr,2014-08-28T14:32:31.000Z,"65km SW of Panguna, Papua New Guinea",earthquake
2014-07-10T16:49:17.730Z,-9.753,111.536,43.85,4.1,mb,,131,2.084,0.92,us,usb000rub0,2014-08-20T21:33:18.189Z,"161km S of Ngulung Wetan, Indonesia",earthquake
2014-07-10T15:50:33.300Z,-5.5494,146.7578,117.54,4,mb,,140,3.85,0.79,us,usb000rubg,2014-08-14T19:08:22.883Z,"112km ESE of Madang, Papua New Guinea",earthquake
2014-07-10T14:54:19.730Z,-28.3965,-177.5402,10,4.3,mb,,199,0.911,0.64,us,usb000ruaz,2014-08-16T20:24:44.000Z,"102km NNE of Raoul Island, New Zealand",earthquake
2014-07-10T13:54:37.830Z,51.9035,177.8609,125.51,4.2,mb,,100,1.04,1.28,us,usb000rub3,2014-08-16T20:15:24.446Z,"28km SE of Kiska Volcano, Alaska",earthquake
2014-07-10T13:18:01.000Z,-27.978,-69.941,99.6,4.8,mb,,,,1.8,us,usb000rriv,2014-08-16T20:16:24.000Z,"78km SSE of Copiapo, Chile",earthquake
2014-07-10T12:55:00.460Z,14.9371,-61.5075,170.81,4.5,mb,,45,0.405,0.77,us,usb000rrim,2014-08-20T09:02:50.000Z,"36km SSW of Soufriere, Dominica",earthquake
2014-07-10T12:47:35.470Z,8.2932,126.1592,130.65,4.2,mb,,116,1.344,0.85,us,usb000ruav,2014-08-25T07:04:37.947Z,"13km WSW of Bigaan, Philippines",earthquake
2014-07-10T12:06:51.920Z,-4.8822,137.863,65.12,4.1,mb,,96,5.93,1.08,us,usb000rubf,2014-08-20T08:41:43.000Z,"198km ESE of Enarotali, Indonesia",earthquake
2014-07-10T11:23:19.100Z,18.1056,-68.246,68,3.3,Md,10,244.8,0.42580144,0.4,pr,pr14191004,2014-08-20T05:50:05.000Z,"48km SE of Boca de Yuma, Dominican Republic",earthquake
2014-07-10T11:13:36.240Z,14.8798,146.9659,45.64,4.3,mb,,147,1.192,1.2,us,usb000ruat,2014-08-20T08:32:32.029Z,"135km ESE of Saipan, Northern Mariana Islands",earthquake
2014-07-10T10:47:22.100Z,19.138,-64.2488,24,3.1,Md,10,316.8,0.79770397,0.27,pr,pr14191001,2014-08-20T05:45:51.000Z,"88km NNE of Road Town, British Virgin Islands",earthquake
2014-07-10T08:58:55.620Z,36.7485,140.5509,19.99,4.7,mb,,112,1.894,0.92,us,usb000rrhw,2014-08-27T10:38:10.000Z,"15km WNW of Takahagi, Japan",earthquake
2014-07-10T08:36:53.080Z,-29.9883,-177.0303,10,4.3,mb,,199,1.077,0.86,us,usb000ruar,2014-08-25T12:30:36.351Z,"116km SE of Raoul Island, New Zealand",earthquake
2014-07-10T08:33:00.430Z,3.8049,126.0494,140.36,4.1,mb,,174,3.287,0.38,us,usb000ruaq,2014-08-25T12:09:30.705Z,"188km SSE of Sarangani, Philippines",earthquake
2014-07-10T07:58:06.160Z,36.083,30.215,5,4.3,mb,,,,1.11,us,usb000rrhk,2014-08-22T11:28:19.364Z,"24km SSE of Finike, Turkey",earthquake
2014-07-10T07:16:17.100Z,-19.8738,-175.7051,209.23,5.2,mb,,29,5.508,1.12,us,usb000rrhg,2014-08-22T12:44:07.623Z,"142km W of Pangai, Tonga",earthquake
2014-07-10T07:03:26.590Z,14.756,147.314,10,4.5,mb,,100,1.55,0.85,us,usb000ruap,2014-08-25T11:15:15.341Z,"175km ESE of Saipan, Northern Mariana Islands",earthquake
2014-07-10T06:10:05.340Z,-29.7634,-177.0927,35.99,4.8,mb,,128,0.893,0.59,us,usb000ruan,2014-08-16T05:17:39.000Z,"95km SE of Raoul Island, New Zealand",earthquake
2014-07-10T05:01:56.020Z,-13.4898,166.9695,175.41,4.3,mb,,179,1.958,0.67,us,usb000ruam,2014-08-15T11:53:22.842Z,"76km NW of Sola, Vanuatu",earthquake
2014-07-10T04:09:41.670Z,19.0609,145.8176,136.86,3.9,mb,,152,2.706,0.74,us,usb000rual,2014-08-18T22:36:29.000Z,"36km NNE of Agrihan, Northern Mariana Islands",earthquake
2014-07-10T02:59:49.440Z,10.2461,-85.19,55.35,4.2,mb,,92,0.237,0.78,us,usb000rrgd,2014-08-19T00:37:01.052Z,"22km SSW of Canas, Costa Rica",earthquake
2014-07-10T02:40:53.680Z,29.0975,142.4086,25.19,4.4,mb,,118,2.004,0.89,us,usb000ruaj,2014-08-19T00:48:17.046Z,"224km N of Chichi-shima, Japan",earthquake
2014-07-10T01:19:28.510Z,53.0487,-170.0236,126.38,3.4,mb,,134,0.71,0.9,us,usb000rrfs,2014-08-26T21:43:44.907Z,"64km NE of Yunaska Island, Alaska",earthquake
2014-07-10T00:40:12.560Z,-11.6384,164.839,10,4.6,mb,,56,4.429,0.5,us,usb000ruag,2014-07-20T00:20:47.000Z,"148km SW of Lata, Solomon Islands",earthquake
2014-07-10T00:33:30.700Z,27.9094,139.3776,515.79,4.2,mb,,57,2.621,0.58,us,usb000ruah,2014-08-12T05:04:43.315Z,"295km WNW of Chichi-shima, Japan",earthquake
2014-07-10T00:23:51.110Z,-29.2552,-176.7275,10,4.5,mb,,197,1.05,0.64,us,usb000ruaf,2014-07-19T23:48:10.000Z,"113km E of Raoul Island, New Zealand",earthquake
2014-07-10T00:06:25.700Z,-29.8335,-177.0268,10,4.6,mb,,191,0.98,0.97,us,usb000ruae,2014-07-19T23:30:47.000Z,"105km SE of Raoul Island, New Zealand",earthquake
2014-07-09T23:45:02.120Z,40.4308,26.2658,14.9,4.4,mb,,,,0.71,us,usb000rrfa,2014-08-16T03:26:29.000Z,"28km NNW of Eceabat, Turkey",earthquake
2014-07-09T23:24:54.160Z,-6.3211,153.0331,10,4.5,mb,,90,2.286,1.01,us,usb000rucp,2014-08-12T03:26:08.000Z,"205km S of Taron, Papua New Guinea",earthquake
2014-07-09T23:17:35.080Z,-9.581,124.8872,31.05,4.1,mb,,119,0.635,0.71,us,usb000rucw,2014-08-12T00:43:21.768Z,"28km E of Leof, Indonesia",earthquake
2014-07-09T23:09:28.200Z,-29.7101,-177.0467,34.59,4.4,mb,,195,0.898,0.84,us,usb000rucn,2014-08-12T00:31:53.738Z,"96km ESE of Raoul Island, New Zealand",earthquake
2014-07-09T22:37:58.000Z,58.1748,-151.4683,34.8,3.1,ml,,,,0.68,ak,ak11322149,2014-08-11T23:53:21.219Z,"75km ENE of Kodiak, Alaska",earthquake
2014-07-09T22:29:23.040Z,-41.0032,44.5665,15.55,4.6,mb,,53,7.57,0.35,us,usb000rucm,2014-07-19T23:14:13.922Z,"Crozet Islands region",earthquake
2014-07-09T21:48:04.810Z,33.2506667,-115.9816667,2.87,3.19,ml,72,44,0.02956,0.19,ci,ci15524489,2014-08-11T23:19:10.000Z,"5km SSW of Salton City, California",earthquake
2014-07-09T20:55:29.500Z,12.6987,143.8049,10,4.6,mb,,130,1.362,0.66,us,usb000ruck,2014-08-18T21:44:47.000Z,"112km SW of Merizo Village, Guam",earthquake
2014-07-09T20:35:22.060Z,-2.0146,-77.02,117.76,4.2,mb,,185,5.267,1.24,us,usb000rucx,2014-08-18T21:35:21.596Z,"107km ESE of Palora, Ecuador",earthquake
2014-07-09T19:20:52.930Z,-16.4832,-176.4815,392.92,4.4,mb,,136,5.374,0.6,us,usb000rucj,2014-08-18T20:40:42.850Z,"297km WSW of Hihifo, Tonga",earthquake
